playlist_id,name,num_tracks,track_list,artist_list,overall_genre,overall_mood
playlist_1486,80s: 100 Remixes,13,"['67UOlZLz6tDEDuScefmWDd', '4q03M26EkNeEquxx8iieyS', '6BJ98GYC2njuEOqg1y3ss3', '7Dv1rYPkx3v2QVCPUY0yhj', '2A98i9soxcUp1Dukrsr6mI', '6MNY72T605kPIOH3hnioxu', '0KWHBuP8AItTgQUePYcdvc', '2a1dpnaLw3CmTu9ofgwLE3', '5DH8nF7aWoXXg5Sm3gjCWD', '05XIM6kQUjekdVxEjNvc1U', '07Z1Oq611mgwOe1WAKgny5', '2hrUO4drrO63i7FYbCLBl2', '6ue8qsdLrXbj9UDmhnYkEa']","['Jürgen Paape', 'Panic! At The Disco', 'Charlie Puth', 'Destroy Rebuild Until God Shows', 'Miguel Llobet Solés;Suzannah Bee', 'Aimer', 'Coldcut;Lisa Stansfield', 'Armin van Buuren', 'Ronghao Li', 'Govana', 'Jaill', 'Clean Bandit;Sean Paul;Anne-Marie', 'convolk']",trance,Happy
playlist_1983,190 Tage,12,"['67k9neQm9nlnMnejMpRXSN', '7earShRWJDv4GlJQ5Uo5a2', '61n6KSUgSDuSUiISPHLhG6', '2DpCdPMg1BADE4HDnxt3Rd', '2h3wkxedVtAkQ8a6rl5N8t', '0FMXE6Tkdurx7pPcSfIezB', '39glqzRVRAy4vq3PqeTGb8', '1KBuhAHzia2qoD4u6YhvER', '167z2d3wIG5nohBgXbPkdn', '3VC4J1pj4oILfBtfhNY0SC', '6LAhg6zOcLxZf9df8UxIwS', '6Ug8Q77sgu81hEjiVH96t6']","['yetep;Olmos', 'Eduardo Falú', 'Preston', 'Daya', 'Siouxsie and the Banshees', 'Jorge Drexler', 'SLANDER;Dylan Matthew', 'AC/DC', 'Teenage Bottlerocket', 'Rene Liu', 'DeadSquad', 'Schwesta Ewa;Adones']",alt-rock,Mad
playlist_3915,"Stranger Things: Soundtrack from the Netflix Series, Season 4",20,"['6jWLyg8AuMQ9LtIB2UlfOF', '7cT99a1NDf5NZE7apkm1mu', '6lT87LGFdNZa33zHH1j7LY', '3GKa3RctO1YHniUDerjAij', '3PyFurHPWEnybWlBcx7FLx', '2sk9UAdAMp6jYy5EpR1DXt', '3bM97p8zWLKrMYpD6Gp9wB', '5JoagKn5ANNAN33FjWY0GI', '3MowdPlS0Vc83w0Mywdmjx', '0GGUayyESI4F0FhnQPSV81', '1WsHKAuN9vDthcmimdqqaY', '2m6WXxZmtDQLXVNrL4HOsM', '2UlWfUwpJ0wbsh9Kol14e1', '1TrBxJdVre9fDf5nEO7v9N', '74U47FqdxOtLVRoVMDlcBm', '69OHNoRVtP9GDr2iNbB2oP', '0nJu3is8rdbac8Lk04XgBJ', '193bm1RUDDOF0cnLJHJ93V', '6j0ao2DgHem5dpnGeHwufi', '6zH8bznpwzZjvQf6Xti0gb']","['Lifehouse', 'Jamie Cullum', 'CoComelon', 'Tritonal', 'Deuter', 'Matt Braunger', 'Colorstone', 'Kam Michael;Eredaze', 'Bryce Fox', 'Yves V;HUGEL', 'Adam Beyer;Bart Skils', 'Sepultura', 'Hillsong Worship;Reuben Morgan', 'Gabriela Rocha', 'Perfume', 'Wesley Safadão', 'Vini Vici;Pawan Nair', 'Siouxsie and the Banshees', 'Mind Against', 'Cem Karaca']",trance,Mad
playlist_6395,39 - Kom erbij!,17,"['6KroTpzXXqsrVargpXxmZM', '1y23Brum5gago2JELsY9M0', '399AXrAg6KVCHxJrKW1DM5', '0UuYFoWgz323USDZmH4cMj', '3CEntclq2oGD3AkwWsoTgJ', '5tX1JdVT1Pvqmm2WrwHo6E', '3oyTqxLuItCdLpXUXlE3aF', '1tdazGttmzXdBP3fj1kQr6', '4RFZf8MdqN4oHGFXsFkYDj', '0LZLl5OiwYmMOFTVLK0ADD', '5ur1ROwagj4u672Hq3QAol', '3OKXoqt03pPP0EbSQpzmQJ', '6dXkX4y7QWoTkhjAnjRw7h', '7yss3y4G3zjtufzx8adHMb', '4MhkQd0Y0qSCAMncsoQnua', '0yhv5sM5C0OoeBvVZnGqWy', '0jkerRBIvFvHMHtaq669LX']","['Leon Lai', 'Alan Menken', 'Tomas Andersson Wij', 'Street Academics', 'Fernandinho', 'Alphaxone', 'Pantelis Thalassinos;Giannis Nikolaou', 'AFI', 'Robin S;StoneBridge', 'Kinderen voor Kinderen', 'Shogun', 'Y.V.E. 48', ""Auli'i Cravalho"", 'Stevie Wonder', 'Carajo', 'Miranda!', 'Mägo de Oz']",deep-house,Fear
playlist_9929,The Doc Watson Family,11,"['5XsrMxCmiQsx7zaRn4t3W2', '5gXofLkTeHbGwIgulWNSG7', '1p9iIYZTt0nvp1MiBcT8Vy', '3yZueO8TUXxGNettYqIRKw', '6kCMI0NPb6EXKcWZVZm8Kh', '6MtMtPt2Lwuc3KluFIkYhC', '00EqiscplImrxqlRb4VMsZ', '5wOcahI4cXEAgMsNtT5A2G', '7F7lizHkjMeo70dYOU3r4x', '124JkEAQHd3zW24qAEcgbw', '2ZH9LPIKLzTvgZi2AKmKQi']","['Matt Large', 'The Gladiators', 'Ada Falcón', 'SVMP;Zebatin;Fallen Oceans', 'Hail The Sun', 'The Doc Watson Family', 'Integral Rigor', 'Anne-Marie', 'A Família', 'Alex Sensation;Ozuna', 'Raghu Dixit;Anne Amie']",tango,Mixed
playlist_9266,Jumpin' Jive (Remastered 1999),20,"['5zPrkIBCahGDjwbpNnSImg', '30vwZnErkvSYrhEvfAfJnp', '3olXS7r5RD0pxmBEnI7GGV', '4f1SaMLbAHfMq4Ti3TRVZu', '55RxHrVRr5rd9zMQ0RrzId', '3WLubatGVRtuQo0AI7qIQD', '2d4OxzOWcVWtACFsILP7Zj', '6EPJ0JkvHEWARjK5lq0Bqf', '6jsil8WFlrsRf3mhKhfWAB', '2nAKXs0tQPOXSnK9mFmqy5', '63HcBFCbrEpxOUbslNtBxL', '15CV3iTmDzxw2NBN1FJeRE', '1I8tHoNBFTuoJAlh4hfVVE', '4U1WGnRxI57j3Ebi9A3HtD', '2esbthZf8kgJK8x8n9BYNe', '14aSmChCx1tWnqFiNa1wSj', '1p9QeElhrm8kj0CrklTisb', '3joAhd1lWD8ast5zPP5YUS', '1xc9r9pgQ3CG7iViKPf0cQ', '6m6Xew8uyUBkVqQ0EbJNSN']","['anirap', 'Stereoact', 'Lionel Richie', 'Timo Räisänen', 'Amb;ABK', 'Ricky Hsiao', 'Babasónicos', 'Markus Krunegård;Klara Söderberg', 'Nosferatu;Tha Playah', 'Hüsnü Arkan', 'Joe Jackson', 'Capital Inicial', 'Kygo;Conrad Sewell', 'Marilyn Manson', 'Ati242;Ceg', 'V3K;Sunil Mathai;Kamal Kartik', 'Magia;Tá Na Mente', 'Giuseppe Verdi;Riccardo Muti;Samuel Ramey;Orchestra Del Teatro Alla Scala, Milano', 'SPYAIR', 'Jesse Gold;Stefani Kimber']",r-n-b,Happy
playlist_1787,Hell Below / Stars Above,12,"['6dJT3GPag4ul34fLGyLYpZ', '0BcyEKVj3v4COQuBxiIejb', '6lQw8YVh9sXbzcOBzyQPmK', '5Vnx0s7H73V3l6qPWvbHIM', '0D9x8IzHe1vBj5DIoY7siH', '7yEfhrMbfp8XNUrBFM7660', '3FRxdyG2RoR0PY1i8pnu2J', '0og2U8tsBAR7NJysRR6uBU', '6v712JjelPt8DeJRQqLN1V', '6GaHjFIgUfmU85qy7Eqr1B', '4X3QczFrwEtHYf1MOYyhaG', '30WZViwU19Gq6aKQ1QBpeB']","['Mihalis Safras;ADM', 'Menor do Chapa', 'Eden Prince;Alex Mills', 'Zach Bryan', 'Toadies', 'BaianaSystem;Bule Bule', 'Vipa Music;Kenyaman', 'Al Di Meola;John McLaughlin;Paco de Lucía', 'Smyang Piano', 'Ministry', '´Goule', 'Topic;Bebe Rexha']",deep-house,Happy
playlist_3637,Sérgio Reis 40 Anos de Estrada,17,"['0t8rptID6gfVZ2oHat2Omj', '5U16juobylYL44i2FQZmli', '5idtrCx6pX79qbdqHXD87I', '57BrRMwf9LrcmuOsyGilwr', '0Y8P2H4bpffasm29zQX9yp', '3rMbh1zLsh91EcNgu7KuPy', '0h4MXp9J2Ri4S4kN7ZiMCn', '6KL88T4Ma4ABXqzgUoEwkd', '0KUu1mcqWylcOhp92A7nSa', '7dsImih2L25fa6qjNphBI7', '4VE9VjbAO9DlHqf1pyYrra', '3b1uIEz82C3N34loTA4bIQ', '0UwtpdbVcZGIRLD9XhebQt', '09tZsv2ZZ4uF1VhQg45YIe', '5abClWYbqx6mQNg5nn4wR6', '4BZNPa71PfyjIeTUDT3GPx', '5Y09vbg5vzqoXFPrVvimbS']","['Nightwish', 'Govana;Aidonia', 'GReeeeN', 'Linkin Park', 'Timothy Infinite', 'Anson Seabra', 'Eddie Santiago', 'OneRepublic', 'Lonely Night;Lost Dreamers', 'Chris Lake;Alexis Roberts', 'Massano', 'Analy', 'Miguel Calo;Raúl Berón', 'Sérgio Reis', 'Killermichel', 'Zealous', 'Pink Floyd']",tango,Fear
playlist_3155,Pj Panda's New Nursery Rhymes Collection,7,"['5mvAPEp2FA2myWJAE1FYt3', '1pqjth7pTBXN5ujbv6cpIt', '4DCuitgB4gGsytmrQzUKZr', '70CbcDczLupouV8PYWjk5Z', '5Nwwo7J23HUZtAEFLYvcPc', '0EaHW2BpzOP4P06FqUwkqL', '3rVBZoeJT4lIr1S9EeENtc']","['Billie Eilish', 'Pj Panda;ML3V LLC', 'Tegh;Adel Poursamadi', 'Otaku', 'Blue States', 'İlhan İrem', 'Pritam;Arijit Singh;Nikhita Gandhi']",trip-hop,Mad
playlist_5961,Just for You,15,"['550FeVqX2mcfBgriJPJRzz', '1i1OuCNhNf7JwrlWlFZFu1', '1o7WjufjTF4W6RYPkEMP18', '3afkJSKX0EAMsJXTZnDXXJ', '2jrc5wSJd4NYsewjDsoNEa', '6jUzV98Umr2CJ8bT5Gq9XG', '4kOgWCYOBg7gpVyM6xYspV', '7zRmGvtSy36Jr19U5OInJT', '63Ofqld8AZhHWUwsEXefMr', '5jo7iW8CAGWWTrImvn8Ynh', '6ylDpki1VpIsc525KC1ojF', '6l2P0RUbSkqz3ItLa5C9RW', '2kMd68JKQBkywKtPuLqm2m', '12Ypr3PCVJ2i7Uwz93q1Vl', '6dMFbxf7TdjTy4KxnZJl7w']","['The Supremes', 'The Ting Tings', 'Front Line Assembly', 'Troye Sivan', 'Ernesto Cortazar', 'Ollie', 'High Contrast', 'The Beatles', '25th Annual Putnam County Spelling Bee Original Cast', 'Wu Bai', 'Sebastian Yatra', 'City Wolf', 'Nora Van Elken', 'Gesaffelstein', '卓文萱']",mandopop,Mixed
playlist_7050,Passion,17,"['0KF5nzdiqZlxVK68MPITst', '63cvMijMjlzaFq6P8HVl8U', '40RKZ0dDeEx2srKcAznvrf', '5vLqNGfMBAUdboE3YLPzjs', '1orM67pmkNc4alrZkWjYkV', '0rI56S1biB0efYypn7eNpP', '2u8JiiZ4MxCmxbiYPz5iqc', '0QIKNwbDdMp2gQZ6KT4AyH', '1LOkMFjl4IuRADpmwn1DyH', '5OHms4UOISfeoILcr9AGHi', '5CK7ifWXLxF6ntrpyUHTND', '5XKPxXuDDkCqatONHZw39X', '4vUBnMUrlm14rpt8XhcJpL', '1NoDZgAwhDmLXBdfxaFPVM', '2fvxmRWpeqZN8xatpB66pC', '2grjqo0Frpf2okIBiifQKs', '2saWRznFopO8grenhrZ0b8']","['Ben Rector', 'Pete Bernhard', 'ADL;BK;MV Bill;Funkero', 'Binum', 'Guru Randhawa;Nikhita Gandhi;Tanishk Bagchi;Nora Fatehi', 'Skylar Grey;Eminem', 'Type O Negative', 'Last Days Of Humanity', 'Anaal Nathrakh', 'Sean Tizzle', 'Rowek', 'Hillsong Worship;TAYA', 'Ochre', 'Wolfgang Amadeus Mozart;Arthur Grumiaux;Walter Klien', 'João Gustavo e Murilo', 'Earth, Wind & Fire', 'Giuseppe Verdi;Riccardo Muti;New Philharmonia Orchestra']",grindcore,Mixed
playlist_9783,Bullet For My Valentine (Deluxe),11,"['7uhINGViZPygI2AljxO8KN', '7wwA5QBXfOkeYHzNbbVXtT', '4f1Bxzgor1HNbdm2kGl8mL', '3mfOAsuVGAIrZLVjuSpyX4', '6QhzpxVOPMeku3Yuz3aeEl', '1bBO92RtVTlJlfxuVaLek8', '6SsEaNkApgjnuFBgGNJTKa', '7asucfVh7xocyQ5b4ay1nR', '4y36Vr1pT3p67eRCaBU1hK', '2MZSXhq4XDJWu6coGoXX1V', '7MUd9iu6pW3KnLcz2NuMcs']","['Prateek Kuhad', 'Jan Blomqvist', 'Bullet For My Valentine', 'Cajmere;Russoul', 'Gideon', 'Plastilina Mosh', 'Howard Jones', 'Biquini Cavadão', 'The Walters', 'Aphex Twin', 'Jimmy Eat World']",deep-house,Sad
playlist_9938,Best Christmas Songs 2022,15,"['52vwVjwpM6fSlYDLaGEslM', '2bjfXe8SOsCl17b29eGLvg', '3fAk3N2rvFZI4QqHbaFJX2', '1Gz71YTPdkTuY07nTW03Pz', '5y9uzQPYBVicXcQaWY6L9q', '1vScxuyEa7X1HSP1HXLqZb', '6rmlfJjZ2kmMIjKFtOQWjZ', '1t2zYsS4UgIkkuBgSe0fZt', '1xh2lX8ksQb8Yqz4GZbWdR', '20A2Xe76p9wxUFLbbzZjTM', '2ZnuIK4LbnJMXWDxhXAuSg', '4ensio3acJ17PegjBcmXVg', '43bCIv2YSOOpgLe39cQhKH', '7hLN7Qpj9t8e0LLVkFnNme', '0pHdVMGxXdDcjmye35j63j']","['Hank Williams', 'Eddie Vedder', 'Gruzja', 'Chuck Berry', 'Cassiane', 'Jackie Mittoo', 'Promoting Sounds;Eredaze', 'Bobby Vee', 'Christian Finnegan', 'Jim Croce', 'Charlie Brown Jr.', 'Pink Sweat$', 'Dean Evenson;Scott Huckabay', 'Tiwa Savage', 'The Weepies;Deb Talan;Steve Tannen']",acoustic,Mixed
playlist_9905,"Freak (The Otherside Series, Vol.2)",14,"['5uHy68Q7ZWe8Qq9k7EAprS', '3I32ecZ4R3gN1lMCv4mUUN', '1hXAD9awLQTTihiMgz1mpM', '5CvERxbaeHHQA1OGJzeOzt', '28285KFbyCq8sJofn58qlD', '6KEP74QSoiTVzLljpy6UVn', '3SpEJEJtn8EE0EzGY6xDdD', '6hfeUDWuWzLm19VEMBFXy6', '3D06X0qt3Dke5682phSaEk', '3YhAZVvU1yeGo1l6aLK0V6', '25lWy3YXWYZsRkAYSJgffW', '5pL19PkLA1LFMaHvrYlBYU', '7l5h0syV2VXj6hwkgIxto4', '2470dtedNuj7qAsGlFc5Xi']","['Karan Aujla', 'Shawn Mendes;Camila Cabello', 'Henrique & Juliano', 'Ghost', ""The O'Jays"", 'Dean Evenson;Li Xiangting', 'Chris Tomlin', 'Chingadazo de Kung Fu', 'Mayck & Lyan', 'mj apanay', 'Joey Yung', 'Le Castle Vania', 'Julio Sosa', 'Ed Solo;Deekline;Gala Orsborn']",sertanejo,Happy
playlist_5980,Dub Wars,16,"['2Oc91MmNBv4bTvSBtN7iMQ', '5AbtfzFvaTP1iQfIQMN3AF', '1zmlYxENm8EkFbTnetcuEz', '1PnYlRz7y97T26egDekfgx', '0mfpgk7oDsLabYsuaUK3hi', '0H351Cn5b1uS4E4Cg1Jxb5', '5BAJDNTutBFJL27pKunac1', '3zkWCteF82vJwv0hRLba76', '1P9oNuhkq4ZMzJB6AkOvbS', '3M7iGumQg71Px5ckGJgJYR', '5gbxzSqABThINGDb7vIiwe', '7bAzPwZB2oMzpmQCwFRINo', '2WInXs9vEVmpsdcKWC2OEA', '4YzLiel6ymEzhpw0wCQQ7f', '1ZclaSnIc0Pvhgz6WtZseD', '0n2lJjskWdFCvLI3ExAGha']","['Tommyknocker;Sunbeam;Traxtorm Legends', 'Hanoi Rocks', 'Os Paralamas Do Sucesso', 'Mats Rådberg;Rankarna', 'Rygin King', 'NAFTA', 'Maceo Plex;Chromatics', 'Shawn Mendes', 'Neco', 'Groundation', 'John Mayer', 'Enigma', 'Cybotron;Louderbach', 'Johnny Hooker;Jáder', 'Zhanna Bichevskaya', 'Rozalén;Estopa']",r-n-b,Happy
playlist_8716,"Chico Rey & Paraná, Vol. 16 (Ao Vivo)",17,"['3b75zucLzJ6BOrRwEdBIl8', '5fy2FzBbbFno9Do6w9J5hs', '61gLyY13fBlwh9Kp2gvmlL', '01nyVfrvVrPiW9iIhmBqq1', '0mkV7TnuioRjagkacgCN60', '4eiEgo7GWtftftbPEATdIG', '754CFRHbBPArTRahWMzloO', '7hHGW0WuRj5XmIxsujuKX7', '3Xfg7AegXaDLoD5GOUMf2e', '7pyF5eghFou5RDlFPOAuJk', '2As6KADHc4hTMd2mht1BYf', '0ezaXMg2gMbvBbq0X3eC1u', '61YcJKRn2y1si5jGc7LUIN', '7sY3ct0R6x1REg9OZ45aB1', '3BW5oc7DvrQmSk4L8Y7T9p', '5DfMZnK7pk6zccWltwrUPC', '4xoC85cReQ3fobSv12Oi1w']","['Grupo Azteka', 'Nonpalidece', 'George Strait', 'Tsuyoshi Nagabuchi', 'Cupid;Luke;Big Mucci', 'Lefty Frizzell', 'Totenwache', 'David Crowe', 'STARSET', 'Chico Rey & Paraná;Cezar & Paulinho', 'Tiana Major9', ""Jacob's Piano"", 'Inhaler', 'Carajo', 'The Unthanks', 'Padra', 'Juanes']",rock,Mad
playlist_8206,Ponto Cego,16,"['4qLKqlJYebipBd0wt9Diae', '6sUsZUvJ1RxXK80EG3DQM2', '6wvL4NJBQyyKZl2tL0gnlh', '3YtBnp4q2Trhu9Zv09ErQl', '1DFD5Fotzgn6yYXkYsKiGs', '2Zlqc4m6Gv0tSsgDS87LJQ', '3b4CT1QcTUXjxxhclNX5UT', '2Wpr8kAVSHp5RvTXhBWtwp', '6My1PfmDeYo8jr5c1Bzhjm', '0bCyE31bzBmbVlmtvVxANT', '0HfHtjS9S9q4DGVC3uIIRB', '7HQb4hccUNRrB7tqQht0MH', '0GeAQxvo05osGBG1SGURLW', '6pkRLVS9TJKKFzEyZI7QFv', '5j929KlzL6RcXeX2LD4dgl', '7ycK2uijskzxp4cGpGNoCi']","['Ray Keith', 'Shuta Sueyoshi', 'Larry Keel', 'Wisin & Yandel', 'MEDUZA;Goodboys', 'Jhayco;Anuel AA', 'Wolfgang Amadeus Mozart;Heinz Holliger;Hermann Baumann;Michel Gasciarrino;Henk Guldemond;Orlando Quartet', 'Demi Lovato', 'Dave Edmunds', 'Wilkinson;Karen Harding', 'Five Star Hotel', 'Los Prisioneros', 'Melorman', 'Dead Fish', 'A Rocket To The Moon', 'Rise Against']",drum-and-bass,Happy
playlist_9127,LOS APARATOS,9,"['2lgnhNEDw15bHUCrpVEjoE', '3zewJMPF5u49XQWUjJGVFI', '51mDrXPeJpkB5IvLuPXQZY', '2W0otyOuO6PixES66V4SgR', '4SSbtLDkepeOHAckM1FCBP', '7KMxBakqV7SKVrS6qDv2yq', '0LvONfXemxF8eUKovfhZdH', '7yzj3yH2wSMpRiyFGFCzy3', '3nV31NtNwX6i9pPDfLTRz6']","['Nana Mouskouri', 'Orgy', 'Sless Praismo;Mosalla', 'Y.V.E. 48', 'El Alfa;Noriel;Trueno', 'Soda Stereo', 'Skillet', 'Midnight', 'Paulina Rubio']",deep-house,Sad
playlist_7184,You Want Some of This?,12,"['5nEsMp7ZRRediTLySjoTnM', '1WLV30op2OnuvuqFOMNu6t', '3FoF0CZh1JJLJumig6KSWe', '49COPp81lGS9Hl9OwKlsKl', '1XNt3DnketlsS0aa3Rl65p', '2Xh3Mlx364hfwOuibrfPjq', '53pgPzvcfZOJzj3g7ozoD8', '0jnn6iC6telrEW6A6t7Bg7', '3zSmbiaR6m1TbmmNnBL1fC', '04SZq5X98v2Gsf1NUX7OFH', '2Dm3Pe9XkQ2c0SSlHq97zY', '03Jx4f1Worr2LOrpqHdzHF']","['Guayacán Orquesta', 'Max Richter;Daniel Hope;Raphael Alpermann;Konzerthaus Kammerorchester Berlin;Andre de Ridder', 'Jon Lajoie', 'Jonas Blue;Liam Payne;Lennon Stella', 'Andrea Bocelli;New York Philharmonic;Alan Gilbert', 'Orbital', 'Disfear', 'Libertad Lamarque', 'For My Pain...', 'Los Hermanos', 'Los Caligaris', 'Vitalic']",tango,Sad
playlist_6087,This Perfect World,9,"['356h9UEHsIQlgC86mCpL73', '1usJccQJFr2f9HaIRQB4AL', '6urUsxKmMUmfbraWTeUwgI', '2y0R8K8qXgo7kQzyiZgWjV', '7m4luTtlene5vS6xUvWxRt', '6WzN3h2OjVhmBwnkUNNiGz', '6oRgBbSeawL4i7gF3tqRJJ', '7IR4owtYSsJeMlJa7nzVHY', '5Y4shJuqQRfXfs1tF8wFXQ']","['The Prophet', 'Bassjackers', 'Joel Corry;Mabel', 'Os Parazim;Dj Guuga', 'Chuck Berry', 'Burna Boy;Ed Sheeran', 'Freedy Johnston', 'Model 500', 'Roman Messer']",dance,Happy
playlist_5759,The Venezuelan Zinga Son Vol. 1,14,"['3bv2UOKpJNbschLAVXjvIr', '1MSr681PNnYl99LGajtPi5', '4u9jtJXU6fAbBBmWL6VB0E', '3w56u6nrL0K1YYpinkfTeP', '0oe5TCBBSszAglzUynjiUy', '5pywRFY3u5QGNeVKTCBegl', '3Xw8Y6PAARxYOar665cM68', '7sCHcNQVpyJ9gqDUGVryTc', '5zc9sDB5u1KGA1CF8ej2gY', '0BCD23gq6f8G2tHBEuB92k', '6PJ11hU6MSUwm8aB0SYXO0', '3ffljpjKfPISFjCt4zpYUk', '0PhVeoHEEaRkar3ToDQz6w', '0qeKzbUsW0V4ZWRJrHNiD3']","['Yanni', 'Sara Costa', 'Daddy Yankee', 'The Poppy Family;Terry Jacks;Susan Jacks', 'Ali Bakgor;Kállay Saunders', 'K. S. Harisankar', 'Voidax', 'Rotting Christ', 'Hugh Masekela;Black Coffee', 'Chez Damier;Ron Trent;M.D', 'Los Amigos Invisibles', 'Make Them Suffer', 'Daniel Deluxe', 'Inner Circle']",black-metal,Mixed
playlist_1971,GABRIEL,14,"['4oaU0fMSg3n9kqOwmLPVhH', '4kVsRWZsnpSfflOIPvdG2W', '45GtpfaI7fg7mSZBQTNJss', '0wZeh3Nntr7XpuZLsAjCzs', '08bqklxd1VqrZAl4xEr48K', '1ndkjRxZR6xdDokVzzhjB2', '2yhgVnRlGhlQZo7Be1GkTj', '5yewgWNNcQHeubEQ5GKhii', '0srUf03MHZ4cbOO4o2ydDu', '0z36xwxw8zG1kBtQuZNYMU', '0RLLvYBopDwooCyvnTwgYu', '0aiapW85SQxIJO46wpnGiA', '6D5QZAZArifsqPf2eWQQdx', '02TVrXmI9EBYpuSdmTr4gn']","['Set It Off;Ash Costello', 'Andi Latte', 'Hardwell;Quintino', 'Zeca Pagodinho', 'Idlefon', 'Freestylers;Scarlett Quinn', 'PLÜM', 'Nathan Lane;Male Ancestors', 'keshi', 'Feid', 'Lil Tjay', 'Pal Joey', 'Roni Size', 'Leona Lewis']",breakbeat,Happy
playlist_4961,LANDSPACE,16,"['3oNaNQlmABqzAMQTmyAjaP', '6Vz7vzOpCwKeSQlfViibuY', '6BO1F7s14ZehAecywx99G6', '0P9Kg7MUJ8ygcKSOPh1LfJ', '0SlQayvafIPqFFmtq5DlRQ', '3yBCQ8gFqTyDwwgMDY93fw', '69rmEhVGrJIf01LQZcVSQO', '4BvuZVf9KyBN3QiPfeI9hw', '6OGprSlBEKH6PLZKYDhkGe', '5O9R57EozcpLKGQBzadPVy', '1gLpH99JVnA00NKjrK97ps', '2HXX7sAKE71YbJ5Wysju9e', '2WOCQriCJaM9hhDZLZihRR', '7CGSpFqCWZmxDREv3FqPnr', '0yt5ocnFqmznlEDHcAgwVx', '1l3WH0VncXESWU1oE7A9hZ']","['ILLENIUM;Sam Feldt;iann dior', 'Seal', 'Jota Quest', 'Queens of the Stone Age', 'Bayron Fire;Alex Sobre A', 'Luke Howard;Brett Kelly', 'Rudimental;Anne-Marie;Tion Wayne', 'LiSA', 'Heaven Shall Burn', 'Meg Birch', 'Helen Jane Long', 'Armin van Buuren;Blasterjaxx;24h', 'Ochre', 'Mariah Angeliq', 'Hillsong Worship;Hannah Hobbs', 'Carajo']",reggaeton,Mad
playlist_7537,Monade,17,"['4JuKzBOcFT6ZDX1bINNI1C', '6RXJKdpBp6AVL6H6sHyNp0', '5WnuXl6L8bDRPI93RdtNjq', '1RChKFKYSoJPX3MukfDBYh', '15vzANxN8G9wWfwAJLLMCg', '76w967eCBrUFBSzef2ExlK', '4HjaX02nqWr5crzrpXv9Nz', '14tKBoKXxGakkoEmYuFfor', '4FytmtwjnW4GdycPb4TwF0', '23tKvchhAzfCJW8HkBlxf6', '6BrMEbPSSj55nQhkgf6DnE', '2eXoWAL6kC9sdlpdOGvSCw', '6a2wEyecNdSGVVdUcYUZ86', '53xtLfQPokkKRWZUe6978n', '31p1i3XDY9W8ORcDXmA17Q', '2GiUWH13wdIfvvR2vjemAH', '0Q4DIuuJWNTAcm5GAqN1GU']","['Royal Blood', 'Anirudh Ravichander;Sid Sriram', 'Cristian', 'Hapax', 'The Chainsmokers', 'Masaharu Fukuyama', 'Kemuel', 'Nine Inch Nails', 'Boyce Avenue', 'Don Omar', 'The Smiths', 'Lifehouse', 'Hillbilly Rawhide', 'Desmond Dennis;Demarious Cole;Tone Stith;Shade Jenifer', 'BaianaSystem', 'Athena;Aylin Aslım;Bülent Ortaçgil;Feridun Düzağaç;Koray Candemir;mor ve ötesi;Nejat Yavaşoğulları;Vega', 'Syn Cole;Carla Monroe']",acoustic,Happy
playlist_9730,Até o Sol Quis Ver / Céu e Fé (Acústico),14,"['29Ix5oCICnAYsiV7UtKFDZ', '27YD36FUikKxbp3bKSiKGZ', '4QQL5qNwVZ1FctLoVqN9rn', '06rBBhdrIHTmR4oyUiybt1', '1RaliKE1J2nTSZHpwi8z2d', '4UALTBWz0OdQcjbTsjFceV', '50S4uvYOSGW1avFYGClLCO', '20NzCmgr4eKHHRpiuGquGX', '04TssIofaa93I8Bz5KcQ0t', '2bpKRTPjkyOUaiRm3vb9gS', '4qp3fWCIQ6Aa6Sw7odSF5k', '1DOhVriCUWPW7F5etUz1Ti', '2oRn0QuaWQ1hragGQ7XZ9s', '4Cv8UaSA8aQrBdiYO6MxgV']","['Baron Vaughn', 'Seven Lions;SLANDER;Dabin;Dylan Matthew', 'Journey;Steve Perry', 'The Beach Boys', 'Coro - Pocahontas', 'Saucy Dog', 'Vitinho', 'Ferrugem', 'Frei.Wild', 'Mokhov', 'Bandit', '倫永亮;Anita Mui', 'Cliff Richard', 'Salman Khan']",pagode,Mad
